"switch","arsenic","unsafe","distance","x","y","community","education"
TRUE,7,FALSE,1922.10006713867,256679.8125,2631543,1,14
FALSE,15,FALSE,1869.00005340576,256678.28125,2631543,1,12
FALSE,6,FALSE,621.999979019165,256697.34375,2631474.5,1,5
FALSE,5,FALSE,1511.80000305176,256705.609375,2631460.75,1,4
FALSE,13,FALSE,1273.40002059937,256710.890625,2631460.75,0,4
FALSE,5,FALSE,380.699992179871,256672.734375,2631466.5,1,4
TRUE,5,FALSE,431.799983978271,256726.234375,2631453.75,1,5
FALSE,5,FALSE,846.80004119873,256678.15625,2631465.25,1,3
FALSE,5,FALSE,757.800006866455,256670.296875,2631462.5,0,2
FALSE,15,FALSE,1630.50003051758,256694.578125,2631491.75,0,5
TRUE,29,FALSE,64.6000027656555,256721.3125,2631454.5,1,12
FALSE,19,FALSE,2214.69993591309,256688.28125,2631379.75,1,5
TRUE,31,FALSE,901.399993896484,256615.625,2631385,2,2
FALSE,29,FALSE,2887.1000289917,256586.609375,2631478.5,1,2
FALSE,22,FALSE,3466.29981994629,256590.984375,2631486.25,0,5
TRUE,53,TRUE,1477.09999084473,256606.4375,2631516,1,5
FALSE,5,FALSE,792.600011825562,256587.671875,2631522.25,1,0
FALSE,21,FALSE,1064.09997940063,256584.765625,2631521.25,0,0
FALSE,24,FALSE,1065.79999923706,256564.890625,2631511.5,1,5
FALSE,20,FALSE,1706.20002746582,256530.171875,2631508.75,0,5
FALSE,40,FALSE,2422.99995422363,256537.78125,2631495.75,1,10
FALSE,30,FALSE,497.300004959106,256518.640625,2631499.5,1,5
TRUE,5,FALSE,633.500003814697,256509.25,2631507.25,0,3
FALSE,5,FALSE,185.300004482269,256487.34375,2631488.75,1,4
FALSE,38,FALSE,114.600002765656,256513.734375,2631501.25,0,5
FALSE,72,TRUE,3884.00001525879,256485.4375,2631435.25,1,5
FALSE,68,TRUE,3320.80001831055,256512.21875,2631441.5,1,5
FALSE,35,FALSE,3566.99981689453,256508.21875,2631415.75,1,14
FALSE,81,TRUE,753.200006484985,256481.484375,2631382.5,1,5
FALSE,70,TRUE,3872.80006408691,256491.890625,2631425,1,12
FALSE,37,FALSE,4271.69990539551,256485.359375,2631430.75,1,5
FALSE,45,FALSE,3576.90010070801,256456.328125,2631432.75,0,5
TRUE,34,FALSE,3056.10008239746,256434.828125,2631458.25,1,4
TRUE,101,TRUE,1579.89997863770,256425.96875,2631436.25,0,3
FALSE,26,FALSE,1634.30004119873,256439.65625,2631411.75,1,4
TRUE,104,TRUE,412.200021743774,256435.25,2631392.5,1,3
FALSE,5,FALSE,449.399995803833,256436.625,2631393,1,4
FALSE,25,FALSE,552.500009536743,256413.953125,2631419.25,1,4
FALSE,27,FALSE,1043.59998703003,256425.9375,2631374.25,0,5
FALSE,5,FALSE,1610.00003814697,256404.4375,2631399.25,0,3
FALSE,5,FALSE,145.500004291534,256415.703125,2631423,1,5
TRUE,120,TRUE,2010.19992828369,256390.65625,2631399,0,2
TRUE,272,TRUE,2443.19992065430,256372.0625,2631394.25,1,6
FALSE,5,FALSE,2653.19995880127,256370.71875,2631396,0,6
TRUE,136,TRUE,3292.30003356934,256365.828125,2631357.5,1,4
TRUE,124,TRUE,2435.89992523193,256348.234375,2631342.25,1,4
TRUE,60,TRUE,819.600009918213,256336.765625,2631388,0,3
FALSE,8,FALSE,1653.40003967285,256345.125,2631399.5,1,3
TRUE,71,TRUE,390.799999237061,256323.921875,2631382.5,1,2
FALSE,5,FALSE,2072.50003814697,256316.328125,2631365.5,0,3
FALSE,266,TRUE,900.599956512451,256328.171875,2631331.25,0,5
TRUE,150,TRUE,2222.10006713867,256291.65625,2631353,1,2
TRUE,183,TRUE,1833.90007019043,256309.328125,2631323,1,2
TRUE,51,TRUE,1414.00003433228,256259.34375,2631372.25,1,5
FALSE,5,FALSE,3831.8000793457,256280,2631317,0,9
FALSE,95,TRUE,1939.69993591309,256237.609375,2631333,1,12
TRUE,41,FALSE,2175,256213.3125,2631334,1,5
FALSE,23,FALSE,1959.00001525879,256243.046875,2631343.25,0,5
FALSE,5,FALSE,2193.79997253418,256380.875,2631423.75,1,5
FALSE,5,FALSE,574.80001449585,256371.5625,2631455.5,1,5
FALSE,5,FALSE,2038.99993896484,256352.125,2631452,1,5
TRUE,80,TRUE,4522.90000915527,256298.953125,2631453.25,1,3
TRUE,5,FALSE,2544.49996948242,256324.6875,2631417.5,1,3
FALSE,5,FALSE,2708.90007019043,256288.234375,2631432.5,1,4
FALSE,5,FALSE,1625.30002593994,256283.546875,2631406.5,1,3
FALSE,5,FALSE,1163.59996795654,256267.40625,2631417.25,1,3
FALSE,5,FALSE,2037.40005493164,256248.109375,2631421.5,1,5
FALSE,5,FALSE,3665.29998779297,256238.84375,2631436.25,0,0
FALSE,14,FALSE,980.799961090088,256261.453125,2631397,1,4
FALSE,61,TRUE,2500.7999420166,256246.84375,2631387,1,3
FALSE,5,FALSE,3875.19989013672,256171.3125,2631383,1,3
TRUE,30,FALSE,577.600002288818,256213.765625,2631371,1,3
TRUE,80,TRUE,2764.20001983643,256200.78125,2631326.25,1,5
FALSE,113,TRUE,3212.69989013672,256199.71875,2631334.25,1,4
FALSE,10,FALSE,2305.90000152588,256217.390625,2631344,0,5
TRUE,326,TRUE,1841.60003662109,256237.59375,2631302,0,4
TRUE,117,TRUE,1663.69991302490,256227.875,2631300.25,2,4
TRUE,68,TRUE,2295.49999237061,256222.84375,2631294.25,1,3
TRUE,52,TRUE,1529.50000762939,256211.5,2631317,1,4
TRUE,66,TRUE,2336.40003204346,256209.703125,2631301,0,5
FALSE,51,TRUE,4702.60009765625,256198.453125,2631279.25,0,5
FALSE,21,FALSE,415.100002288818,256208.015625,2631231.25,1,4
FALSE,121,TRUE,3610.80017089844,256172.40625,2631266,0,4
FALSE,59,TRUE,8697.89962768555,256105.453125,2631206,0,4
FALSE,37,FALSE,501.300001144409,256158.953125,2631294.5,0,5
FALSE,32,FALSE,687.099981307983,256135.75,2631289.75,0,5
FALSE,29,FALSE,2304.10003662109,256137.578125,2631317.25,0,3
FALSE,40,FALSE,573.999977111816,256116.421875,2631312.5,1,4
FALSE,24,FALSE,843.000030517578,256104.375,2631303.75,1,5
FALSE,25,FALSE,1737.00008392334,256096.28125,2631308,1,4
FALSE,35,FALSE,322.000002861023,256051.84375,2631293,0,10
FALSE,42,FALSE,852.000045776367,256033.71875,2631286.75,1,5
FALSE,12,FALSE,451.700019836426,255993.578125,2631275,0,14
TRUE,99,TRUE,3890.39993286133,255920.25,2631219.5,0,0
TRUE,66,TRUE,1932.39994049072,255850.765625,2631191,1,9
FALSE,5,FALSE,612.200021743774,255872.5,2631210.25,1,5
FALSE,21,FALSE,202.800011634827,255872.1875,2631191.75,1,4
FALSE,32,FALSE,344.400000572205,255896,2631163,1,6
FALSE,7,FALSE,819.099998474121,255852.921875,2631158,1,4
FALSE,5,FALSE,646.099996566772,255839.6875,2631129.5,1,7
FALSE,5,FALSE,776.200008392334,255850.5,2631125.25,1,5
FALSE,5,FALSE,776.200008392334,255850.5,2631125.25,1,5
FALSE,5,FALSE,469.700002670288,255849.78125,2631113.25,1,7
FALSE,5,FALSE,816.600036621094,255795.8125,2631107.25,1,5
FALSE,5,FALSE,808.600044250488,255793.4375,2631107.5,1,9
FALSE,28,FALSE,233.899998664856,255757.484375,2631183.25,1,5
FALSE,5,FALSE,222.099995613098,255769.765625,2631115.25,0,6
FALSE,5,FALSE,348.099994659424,255774.6875,2631074.75,1,5
FALSE,5,FALSE,205.999994277954,255756.796875,2631062,1,5
TRUE,9,FALSE,1135.99996566772,255746.03125,2631068.5,1,5
TRUE,5,FALSE,1117.00000762939,255741.578125,2631046,0,1
FALSE,5,FALSE,312.599992752075,255726.40625,2631043.5,1,5
TRUE,5,FALSE,679.300022125244,255711.921875,2631030.75,1,14
FALSE,51,TRUE,164.600002765656,255893.84375,2631105.25,1,12
TRUE,115,TRUE,1859.30004119873,255874.6875,2631108,1,0
FALSE,32,FALSE,943.200016021729,255873.53125,2631069.75,1,12
FALSE,68,TRUE,2005.10005950928,255853.859375,2631072.25,1,5
FALSE,5,FALSE,887.1000289917,255828.3125,2631069.5,1,5
FALSE,5,FALSE,861.699962615967,255820.15625,2631049.5,1,5
FALSE,12,FALSE,150.600004196167,255813.09375,2631044,0,5
FALSE,41,FALSE,537.799978256226,255824.984375,2631033.5,1,5
FALSE,5,FALSE,433.799982070923,255774.671875,2631053.5,1,5
TRUE,5,FALSE,1073.60000610352,255791.671875,2631044,1,12
FALSE,23,FALSE,711.600017547607,255782.65625,2630992.25,1,7
FALSE,5,FALSE,690.60001373291,255761.796875,2631015.75,1,10
TRUE,5,FALSE,1458.80002975464,255737.75,2631020.75,1,12
TRUE,11,FALSE,1458.80002975464,255737.75,2631020.75,1,1
FALSE,5,FALSE,1132.49998092651,255711.953125,2630993.25,1,12
FALSE,5,FALSE,401.499986648560,255703.953125,2630992.5,1,12
FALSE,12,FALSE,1458.80002975464,255737.75,2631020.75,1,14
FALSE,32,FALSE,994.600009918213,255714.453125,2630980.25,1,10
FALSE,53,TRUE,1182.99999237061,255712.25,2630960.5,1,12
FALSE,5,FALSE,119.599997997284,255697.5,2631012.75,1,9
FALSE,45,FALSE,763.700008392334,255683.90625,2631013,1,5
FALSE,27,FALSE,249.399995803833,255746.625,2630983.25,1,0
FALSE,6,FALSE,1178.69997024536,255756.734375,2630988,0,0
FALSE,5,FALSE,229.299998283386,255684.421875,2631002.75,1,5
FALSE,63,TRUE,3330.40008544922,255680.6875,2630963.5,1,5
FALSE,42,FALSE,1492.39997863770,255669.15625,2630934.5,1,12
FALSE,41,FALSE,1005.70001602173,255653.90625,2630916.75,1,5
FALSE,37,FALSE,290.499997138977,255638.171875,2630911.25,1,9
FALSE,31,FALSE,209.699988365173,255645.8125,2630911,1,8
FALSE,35,FALSE,512.30001449585,255655.609375,2630887,1,10
TRUE,205,TRUE,802.099990844727,255657.546875,2630881.25,1,5
FALSE,5,FALSE,2021.89998626709,255674.59375,2630874.25,1,5
FALSE,10,FALSE,1377.79998779297,255683.171875,2630858.75,0,5
FALSE,27,FALSE,895.400047302246,255651.5625,2630848.75,0,5
FALSE,5,FALSE,562.30001449585,255639.53125,2630830.75,0,10
FALSE,12,FALSE,977.099990844727,255665.484375,2630827.25,0,6
FALSE,5,FALSE,949.80001449585,255646.890625,2630803.5,1,10
FALSE,20,FALSE,227.800011634827,255666.09375,2630793.5,1,12
FALSE,12,FALSE,416.900014877319,255678.625,2630770,0,5
FALSE,19,FALSE,1131.59999847412,255642.625,2630772.5,0,5
FALSE,25,FALSE,622.200012207031,255644.8125,2630740.5,0,5
FALSE,31,FALSE,825.300025939941,256683.75,2631605.5,1,6
FALSE,12,FALSE,842.700004577637,256662.671875,2631605.5,1,6
FALSE,5,FALSE,829.699993133545,256657.78125,2631587.75,1,8
FALSE,13,FALSE,276.500010490417,256636.78125,2631591.75,1,4
FALSE,5,FALSE,470.599985122681,256621.046875,2631586.25,1,4
FALSE,6,FALSE,1315.20004272461,256615.609375,2631616.75,1,5
FALSE,5,FALSE,637.69998550415,256628.328125,2631624.75,1,6
FALSE,27,FALSE,266.400003433228,256642.453125,2631626.5,0,5
FALSE,5,FALSE,680.700016021729,256653.1875,2631627.75,0,0
FALSE,73,TRUE,1981.59999847412,256653.625,2631644.25,0,0
FALSE,91,TRUE,2126.79996490479,256663.0625,2631639.25,1,4
FALSE,5,FALSE,356.900000572205,256682.484375,2631641.75,1,2
FALSE,82,TRUE,1749.2000579834,256678.671875,2631657.5,1,5
FALSE,67,TRUE,2971.40007019043,256681.109375,2631670.75,1,4
TRUE,85,TRUE,2578.59992980957,256692.921875,2631666.5,0,3
FALSE,81,TRUE,2389.50004577637,256745.0625,2631663.75,0,4
FALSE,5,FALSE,1085.70003509521,256763.03125,2631701.25,1,2
FALSE,45,FALSE,207.299995422363,256858.546875,2631701.25,0,4
FALSE,5,FALSE,508.400011062622,255643.625,2630731.25,0,4
FALSE,42,FALSE,2188.59996795654,255672.515625,2630710.75,0,3
FALSE,8,FALSE,1986.7000579834,255694.234375,2630678.25,0,4
FALSE,14,FALSE,646.500015258789,255669.5,2630682.75,1,3
TRUE,46,FALSE,268.499994277954,255664.375,2630661.5,0,4
FALSE,5,FALSE,1136.99998855591,255660,2630633.25,1,4
FALSE,13,FALSE,558.599996566772,255680.9375,2630635.5,1,4
FALSE,59,TRUE,1158.10003280640,255691.15625,2630636.25,1,5
FALSE,12,FALSE,1634.60006713867,255694.03125,2630595.75,1,7
TRUE,20,FALSE,322.79999256134,255703.5625,2630606.5,1,3
TRUE,20,FALSE,1407.69996643066,255696.953125,2630597,0,5
TRUE,15,FALSE,1373.60000610352,255699.265625,2630593.25,1,8
FALSE,17,FALSE,310.500001907349,255695.421875,2630577.5,1,5
FALSE,26,FALSE,1117.89999008179,255725.8125,2630565.5,0,5
FALSE,65,TRUE,2685.00003814697,255771.328125,2630492.75,1,9
FALSE,5,FALSE,1153.49998474121,255784.703125,2630469.5,1,9
TRUE,5,FALSE,2013.59996795654,255792.71875,2630450.5,1,4
FALSE,11,FALSE,428.999996185303,255789.640625,2630429,1,8
TRUE,40,FALSE,1338.59996795654,259204.390625,2634588.5,1,5
FALSE,48,FALSE,535.500001907349,259278.015625,2634723.5,1,12
FALSE,43,FALSE,578.000020980835,259229.4375,2634725.5,0,8
FALSE,26,FALSE,1079.80003356934,259239.71875,2634719.5,0,9
FALSE,50,FALSE,793.200016021729,259225.6875,2634693.75,1,14
FALSE,6,FALSE,453.10001373291,259213.984375,2634705.5,0,14
FALSE,5,FALSE,662.599992752075,259220.65625,2634677,1,12
FALSE,5,FALSE,1046.19998931885,259216.640625,2634691,1,10
FALSE,53,TRUE,1357.80000686646,259240.765625,2634681,1,14
FALSE,58,TRUE,2570.00007629395,259279.484375,2634668.75,1,10
FALSE,56,TRUE,1206.99996948242,259284.34375,2634644.5,1,10
FALSE,35,FALSE,997.700023651123,259303.046875,2634655.5,0,8
FALSE,38,FALSE,1424.10001754761,259302.734375,2634636.5,1,12
FALSE,15,FALSE,1530.79996109009,259291.296875,2634633.25,0,8
FALSE,95,TRUE,769.399976730347,259289.96875,2634625.25,0,8
FALSE,16,FALSE,1299.69997406006,259278.328125,2634630.5,1,8
FALSE,5,FALSE,1572.00002670288,259234.859375,2634652.5,1,6
FALSE,61,TRUE,2215.50006866455,259252.515625,2634621,0,8
TRUE,143,TRUE,317.199993133545,259289.375,2634620.5,1,8
FALSE,72,TRUE,882.800006866455,259272.953125,2634603.5,0,9
TRUE,121,TRUE,4179.70008850098,259224.953125,2634608.5,0,12
TRUE,50,FALSE,838.300037384033,259276.109375,2634620,1,9
FALSE,5,FALSE,1122.79996871948,259196.390625,2634648.75,0,8
TRUE,16,FALSE,1061.29999160767,259204,2634656.5,1,8
TRUE,70,TRUE,1964.39990997314,259211.03125,2634589,1,12
FALSE,58,TRUE,3639.30015563965,259228.515625,2634587.75,0,9
FALSE,103,TRUE,3905.89981079102,259226.5625,2634563,1,8
TRUE,5,FALSE,2101.09996795654,259208.125,2634568,1,5
FALSE,5,FALSE,408.400011062622,259191.203125,2634561.75,0,7
FALSE,5,FALSE,175.300002098083,259175.953125,2634554.5,1,8
TRUE,39,FALSE,454.099988937378,259179.359375,2634554.25,1,7
TRUE,20,FALSE,1056.99996948242,259182.921875,2634513.25,0,7
TRUE,67,TRUE,5189.0998840332,259123.921875,2634561.75,0,0
FALSE,32,FALSE,2184.09996032715,259128.125,2634529,0,6
FALSE,22,FALSE,414.599990844727,259100.21875,2634515.75,0,5
FALSE,5,FALSE,534.299993515015,259100.578125,2634507,1,4
TRUE,23,FALSE,448.999977111816,259127.765625,2634507,1,7
TRUE,57,TRUE,3055.20000457764,259159.28125,2634522.25,0,8
FALSE,85,TRUE,3430.50003051758,259173.546875,2634491,1,6
FALSE,20,FALSE,2570.00007629395,259212.265625,2634540.75,1,7
FALSE,31,FALSE,611.600017547607,259080.046875,2634488.5,0,4
TRUE,14,FALSE,303.800010681152,259087.015625,2634488.75,1,3
FALSE,33,FALSE,550,259083.328125,2634481.25,1,7
TRUE,6,FALSE,610.799980163574,259100.609375,2634478.5,1,5
TRUE,18,FALSE,3060.89992523193,259129.21875,2634461.5,0,3
TRUE,72,TRUE,4039.30015563965,259133.34375,2634444.5,1,8
TRUE,78,TRUE,1681.29997253418,259104.875,2634438.5,1,8
FALSE,52,TRUE,2619.79999542236,259198.859375,2634399,0,10
FALSE,24,FALSE,438.100004196167,259195.09375,2634428,1,7
FALSE,8,FALSE,834.899997711182,259198.75,2634433.5,1,4
FALSE,35,FALSE,551.399993896484,259197.34375,2634430.5,1,4
TRUE,37,FALSE,119.000005722046,259221.96875,2634439.5,1,5
FALSE,6,FALSE,1373.99997711182,259233.40625,2634422.5,1,4
FALSE,54,TRUE,1169.99998092651,259219.984375,2634453.5,1,5
FALSE,61,TRUE,5146.59996032715,259144.5,2634389.75,1,4
FALSE,14,FALSE,4090.10009765625,257662,2634029.25,0,3
FALSE,44,FALSE,376.200008392334,257691.5,2634055.25,1,5
FALSE,34,FALSE,230.399990081787,257698.890625,2634101.25,1,7
FALSE,41,FALSE,777.500009536743,257680.984375,2634117.75,1,4
FALSE,40,FALSE,301.099991798401,257698.578125,2634133,1,4
FALSE,15,FALSE,700.099992752075,257812.265625,2634011.5,1,3
FALSE,12,FALSE,947.29995727539,257796.171875,2634055.25,1,14
FALSE,34,FALSE,857.299995422363,257804.75,2634049.75,1,7
FALSE,25,FALSE,1788.19999694824,257801.4375,2634065.5,1,4
FALSE,25,FALSE,990.60001373291,257792.734375,2634093.25,1,4
FALSE,5,FALSE,975.800037384033,257804.53125,2634077.75,1,4
FALSE,13,FALSE,44.1000014543533,257823.3125,2634082.75,1,3
FALSE,17,FALSE,876.399993896484,257836.421875,2634074.75,1,4
FALSE,25,FALSE,616.200017929077,257846.375,2634059.5,1,3
FALSE,22,FALSE,1046.59996032715,257845.328125,2634048.25,1,10
FALSE,14,FALSE,1000.89998245239,257853.4375,2634034.75,1,3
FALSE,19,FALSE,806.799983978271,257857.046875,2634017,1,3
FALSE,13,FALSE,618.599987030029,257892.390625,2634016.75,0,0
FALSE,17,FALSE,1134.09996032715,258020.953125,2633941.75,1,14
FALSE,6,FALSE,259.200000762939,258025.421875,2633975.5,0,10
FALSE,27,FALSE,526.999998092651,258020.515625,2633986.5,0,4
FALSE,14,FALSE,1274.49998855591,258060.609375,2633915.25,1,8
FALSE,35,FALSE,941.899967193604,258066.609375,2633927.75,1,14
TRUE,24,FALSE,2648.20003509521,258084.8125,2633929.75,1,14
FALSE,27,FALSE,276.099991798401,258053.640625,2634087.5,1,12
FALSE,31,FALSE,3547.49984741211,258027.703125,2634020,1,9
FALSE,5,FALSE,7052.60009765625,257908.34375,2634107.25,0,8
TRUE,5,FALSE,1427.40001678467,258153.046875,2634046.5,1,9
FALSE,5,FALSE,3905.09986877441,258108.265625,2634021.25,1,9
FALSE,14,FALSE,986.299991607666,258124.921875,2633929.75,1,9
FALSE,5,FALSE,598.999977111816,258136.671875,2633982.5,1,9
FALSE,5,FALSE,3009.39998626709,258156.484375,2633967.5,1,12
FALSE,20,FALSE,575.19998550415,258100.453125,2633849,1,1
FALSE,5,FALSE,1844.49996948242,258143.84375,2633892.5,1,14
FALSE,20,FALSE,2078.59992980957,258157.28125,2633924.25,1,12
TRUE,110,TRUE,13177.099609375,258235.546875,2633818.75,1,12
TRUE,107,TRUE,11915.8996582031,258238.84375,2633842.25,1,12
TRUE,65,TRUE,12878.5995483398,258265.671875,2633780.75,0,12
TRUE,125,TRUE,10101.7997741699,258295.265625,2633782.25,1,10
TRUE,119,TRUE,9991.40014648438,258297.34375,2633784.75,1,12
FALSE,121,TRUE,9045.80001831055,258303.265625,2633772.75,1,5
TRUE,76,TRUE,7919.59991455078,258313,2633765.5,1,12
FALSE,90,TRUE,6595.99990844727,258324.296875,2633749.5,0,8
TRUE,115,TRUE,8089.39971923828,258291.203125,2633721.5,1,12
FALSE,5,FALSE,372.199988365173,258387.8125,2633686.75,1,12
TRUE,5,FALSE,1294.60000991821,258391.5625,2633697.75,1,5
FALSE,11,FALSE,538.199996948242,258383.65625,2633692.5,0,5
FALSE,8,FALSE,2852.00004577637,258391.9375,2633719.5,0,5
FALSE,5,FALSE,717.199993133545,258448.703125,2633710.25,0,7
FALSE,5,FALSE,545.699977874756,258444.5,2633702.5,0,12
FALSE,27,FALSE,1211.49997711182,258457.359375,2633679.5,1,9
FALSE,8,FALSE,1869.19994354248,258441.65625,2633675.5,0,9
FALSE,27,FALSE,937.69998550415,258469.296875,2633753.25,1,8
FALSE,48,FALSE,1249.69997406006,258504.390625,2633737.5,1,9
TRUE,13,FALSE,1112.8999710083,258528.609375,2633743.5,0,8
FALSE,6,FALSE,170.899999141693,258529.21875,2633728.75,1,8
FALSE,5,FALSE,3175.09994506836,258557.96875,2633700.5,1,4
TRUE,58,TRUE,3821.79985046387,258505.96875,2633700,0,8
FALSE,58,TRUE,5052.99987792969,258513.8125,2633681.5,0,4
FALSE,47,FALSE,309.599995613098,258464.609375,2633645,0,4
TRUE,5,FALSE,605.700016021729,258444.796875,2633649,1,7
FALSE,5,FALSE,2046.40007019043,258414.1875,2633658,1,9
FALSE,5,FALSE,452.099990844727,258400.078125,2633637.75,1,5
FALSE,5,FALSE,1037.5,258392.515625,2633632.25,1,4
TRUE,5,FALSE,1194.40002441406,258428.5625,2633613.25,1,3
FALSE,5,FALSE,240.899991989136,258428.265625,2633626,1,5
FALSE,5,FALSE,409.100008010864,258393.5625,2633613.5,1,7
FALSE,5,FALSE,608.699989318848,258378.6875,2633608,1,8
FALSE,5,FALSE,1357.80000686646,258412.640625,2633575.75,1,8
FALSE,5,FALSE,992.000007629395,258395.359375,2633599,1,7
FALSE,5,FALSE,1290.10000228882,258405.6875,2633607,1,5
FALSE,5,FALSE,1017.59996414185,258413.078125,2633591.75,1,2
TRUE,5,FALSE,1481.90002441406,258453.171875,2633581.5,1,6
FALSE,5,FALSE,957.999992370605,258456.5,2633576.5,0,8
FALSE,5,FALSE,1131.49995803833,258392.1875,2633562,0,6
FALSE,5,FALSE,1091.80002212524,258381.9375,2633538.5,1,7
TRUE,5,FALSE,169.799995422363,258373.046875,2633535.5,1,8
FALSE,5,FALSE,506.500005722046,258376.453125,2633535.5,1,8
TRUE,5,FALSE,1359.70001220703,258359.5,2633547.75,1,6
FALSE,5,FALSE,1031.99996948242,258371.234375,2633559.25,1,9
FALSE,5,FALSE,1012.19997406006,258362.671875,2633565,1,5
FALSE,5,FALSE,579.099988937378,258365.890625,2633575,0,4
TRUE,5,FALSE,1079.10003662109,258374.484375,2633590.5,0,8
FALSE,5,FALSE,661.600017547607,258346.921875,2633588.5,0,8
FALSE,5,FALSE,2300.90007781982,258322.125,2633579.75,1,6
TRUE,5,FALSE,734.499979019165,258347.984375,2633622,1,7
TRUE,295,TRUE,2402.49996185303,259088.453125,2632004.25,1,0
TRUE,271,TRUE,8198.30017089844,259164.421875,2631994.5,0,3
FALSE,96,TRUE,7108.10012817383,259109.515625,2632075,1,8
TRUE,234,TRUE,8343.49975585938,259172.265625,2632097.5,0,8
TRUE,237,TRUE,8430.30014038086,259185.203125,2632099.25,0,7
TRUE,130,TRUE,7013.70010375977,259182.890625,2632113.25,1,1
TRUE,134,TRUE,851.399993896484,259138.953125,2632179.25,0,12
TRUE,316,TRUE,12285.5003356934,258945.5,2632012.75,0,3
FALSE,140,TRUE,2306.99996948242,258510.15625,2631884.75,1,5
FALSE,5,FALSE,299.799990653992,258287.65625,2633601.25,1,4
FALSE,5,FALSE,853.10001373291,258295.890625,2633595.5,1,0
FALSE,5,FALSE,365.899991989136,258297.03125,2633572.25,1,0
FALSE,9,FALSE,622.599983215332,258290.890625,2633560.75,1,0
FALSE,23,FALSE,861.600017547607,258283.375,2633538.5,1,7
FALSE,5,FALSE,1481.29997253418,258307.203125,2633540.5,1,0
FALSE,5,FALSE,1189.29996490479,258343.625,2633544,1,0
FALSE,5,FALSE,397.199988365173,258311.9375,2633508.75,1,12
FALSE,5,FALSE,798.299980163574,258302.3125,2633502.5,1,5
FALSE,5,FALSE,1008.69998931885,258307.609375,2633483.25,1,12
TRUE,5,FALSE,569.999980926514,258366.484375,2633538.75,0,12
TRUE,5,FALSE,1189.79997634888,258279.71875,2633482.25,1,0
FALSE,32,FALSE,2757.60002136230,258261.234375,2633474,1,0
TRUE,318,TRUE,11465.8996582031,258707.078125,2632940.75,0,8
FALSE,295,TRUE,12631.9000244141,258704.875,2632921.25,0,0
FALSE,327,TRUE,13621.0006713867,258726.796875,2632931,1,0
FALSE,193,TRUE,15541.9998168945,258741.890625,2632919,0,5
TRUE,270,TRUE,17378.7002563477,258820.484375,2632903.5,0,0
FALSE,286,TRUE,17875.5996704102,258838.109375,2632890.25,1,5
FALSE,228,TRUE,5864.79988098145,259057.96875,2632837.5,1,8
TRUE,207,TRUE,1387.5,259017.390625,2632808.25,1,5
TRUE,350,TRUE,2588.2999420166,259049.390625,2632791.25,1,5
TRUE,454,TRUE,3068.09997558594,259024.46875,2632744.25,0,5
TRUE,392,TRUE,3606.29997253418,258995.234375,2632764.5,1,8
TRUE,165,TRUE,2818.40000152588,259020.109375,2632748,1,7
TRUE,207,TRUE,4783.10012817383,259008.296875,2632731.75,1,0
TRUE,297,TRUE,2579.99992370605,259015.4375,2632753,0,12
TRUE,295,TRUE,1631.20002746582,259034.3125,2632794.25,1,12
TRUE,391,TRUE,4914.79988098145,259065.453125,2632735.25,1,9
TRUE,329,TRUE,4820.99990844727,259066.59375,2632743,1,4
TRUE,261,TRUE,3550.29983520508,259088.453125,2632739.25,0,0
TRUE,263,TRUE,3841.19987487793,259068.28125,2632772.75,0,3
TRUE,154,TRUE,6630.2001953125,259094.078125,2632791,1,5
TRUE,261,TRUE,5468.39981079102,259089.90625,2632815.5,1,5
TRUE,90,TRUE,1801.89990997314,259104.3125,2632854.5,1,8
TRUE,244,TRUE,4415.39993286133,259073.515625,2632862.25,1,2
TRUE,272,TRUE,4741.40014648438,259116.9375,2632796.25,1,6
